row_id,sample_id,R,N,T_K,sigma_S_cm,rb_ohm,thickness_cm,area_cm2,ea_reported_eV,r2_reported,arc_visible,semicircle_visible,source_file,notes
160,S8-3-11-1,0.3079344114331621,4.492933333333334,243.15,0.0001527695373078,200.4152,0.12,3.919348,0.5537340621763314,0.8999683047927747,False,False,300-140K 0.3K-min,
161,S8-3-11-1,0.3079344114331621,4.492933333333334,244.15,0.0001682515341426,181.9736,0.12,3.919348,0.5537340621763314,0.8999735849513352,False,False,300-140K 0.3K-min,
162,S8-3-11-1,0.3079344114331621,4.492933333333334,245.15,0.00020394141652,150.1281,0.12,3.919348,0.5537340621763314,0.899980786588285,False,False,300-140K 0.3K-min,
163,S8-3-11-1,0.3079344114331621,4.492933333333334,245.15,0.000185345406088,165.1907,0.12,3.919348,0.5537340621763314,0.8999757168303387,False,False,300-140K 0.3K-min,
164,S8-3-11-1,0.3079344114331621,4.492933333333334,246.15,0.0002230719383843,137.2532,0.12,3.919348,0.5537340621763314,0.899983840769716,False,False,300-140K 0.3K-min,
165,S8-3-11-1,0.3079344114331621,4.492933333333334,247.15,0.0002439863713829,125.4879,0.12,3.919348,0.5537340621763314,0.899987397271119,False,False,300-140K 0.3K-min,
166,S8-3-11-1,0.3079344114331621,4.492933333333334,248.15,0.0002694163607981,113.6432,0.12,3.919348,0.5537340621763314,0.8999974153804995,False,False,300-140K 0.3K-min,
167,S8-3-11-1,0.3079344114331621,4.492933333333334,249.15,0.0002901072443985,105.5379966016964,0.12,3.919348,0.5537340621763314,0.95,False,False,300-140K 0.3K-min,
168,S8-3-11-1,0.3079344114331621,4.492933333333334,250.15,0.0003408884389734,89.81629727797181,0.12,3.919348,0.5537340621763314,0.95,False,False,300-140K 0.3K-min,
169,S8-3-11-1,0.3079344114331621,4.492933333333334,250.15,0.000314754858631,97.273597321492,0.12,3.919348,0.5537340621763314,0.95,False,False,300-140K 0.3K-min,
170,S8-3-11-1,0.3079344114331621,4.492933333333334,251.15,0.0003689482121466,82.98546073803006,0.12,3.919348,0.5537340621763314,0.95,False,False,300-140K 0.3K-min,
171,S8-3-11-1,0.3079344114331621,4.492933333333334,252.15,0.000398826067621,76.76864643299965,0.12,3.919348,0.5537340621763314,0.95,False,False,300-140K 0.3K-min,
172,S8-3-11-1,0.3079344114331621,4.492933333333334,253.15,0.0004300821835834,71.18950410444448,0.12,3.919348,0.5537340621763314,0.95,False,False,300-140K 0.3K-min,
173,S8-3-11-1,0.3079344114331621,4.492933333333334,254.15,0.0004635367648335,66.05158359867227,0.12,3.919348,0.5537340621763314,0.95,False,False,300-140K 0.3K-min,
174,S8-3-11-1,0.3079344114331621,4.492933333333334,255.15,0.0005364242544698,57.07672074544582,0.12,3.919348,0.5537340621763314,0.95,False,False,300-140K 0.3K-min,
175,S8-3-11-1,0.3079344114331621,4.492933333333334,255.15,0.0004988905218945,61.370853984538655,0.12,3.919348,0.5537340621763314,0.95,False,False,300-140K 0.3K-min,
176,S8-3-11-1,0.3079344114331621,4.492933333333334,256.15,0.0005754034007145,53.21021275758502,0.12,3.919348,0.5537340621763314,0.95,False,False,300-140K 0.3K-min,
177,S8-3-11-1,0.3079344114331621,4.492933333333334,257.15,0.0006164060981574,49.67072432440536,0.12,3.919348,0.5537340621763314,0.95,False,False,300-140K 0.3K-min,
178,S8-3-11-1,0.3079344114331621,4.492933333333334,258.15,0.0006597111311199,46.410217941124415,0.12,3.919348,0.5537340621763314,0.95,False,False,300-140K 0.3K-min,
179,S8-3-11-1,0.3079344114331621,4.492933333333334,259.15,0.000752535977763,40.68554631031984,0.12,3.919348,0.5537340621763314,0.95,False,False,300-140K 0.3K-min,
180,S8-3-11-1,0.3079344114331621,4.492933333333334,259.15,0.0007050347597713,43.426706200118495,0.12,3.919348,0.5537340621763314,0.95,False,False,300-140K 0.3K-min,
181,S8-3-11-1,0.3079344114331621,4.492933333333334,260.15,0.0008023918539646,38.15758749566201,0.12,3.919348,0.5537340621763314,0.95,False,False,300-140K 0.3K-min,
182,S8-3-11-1,0.3079344114331621,4.492933333333334,261.15,0.0008543837857081,35.83557867742587,0.12,3.919348,0.5537340621763314,0.95,False,False,300-140K 0.3K-min,
183,S8-3-11-1,0.3079344114331621,4.492933333333334,262.15,0.0009086629445173,33.69493337237882,0.12,3.919348,0.5537340621763314,0.95,False,False,300-140K 0.3K-min,
184,S8-3-11-1,0.3079344114331621,4.492933333333334,263.15,0.0009655037602817,31.71125647871759,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
185,S8-3-11-1,0.3079344114331621,4.492933333333334,264.15,0.001086407996047,28.182172337523905,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
186,S8-3-11-1,0.3079344114331621,4.492933333333334,264.15,0.0010246474421191,29.880850832105715,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
187,S8-3-11-1,0.3079344114331621,4.492933333333334,265.15,0.0011509705240658,26.6013218699151,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
188,S8-3-11-1,0.3079344114331621,4.492933333333334,266.15,0.0012192671263552,25.111262914949343,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
189,S8-3-11-1,0.3079344114331621,4.492933333333334,267.15,0.0012907993514674,23.71967210756217,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
190,S8-3-11-1,0.3079344114331621,4.492933333333334,268.15,0.0013642638777704,22.442386603021586,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
191,S8-3-11-1,0.3079344114331621,4.492933333333334,269.15,0.0015160304658678,20.19572697434849,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
192,S8-3-11-1,0.3079344114331621,4.492933333333334,269.15,0.0014392943179408,21.27246456253881,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
193,S8-3-11-1,0.3079344114331621,4.492933333333334,270.15,0.0015953504335095,19.191606264278715,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
194,S8-3-11-1,0.3079344114331621,4.492933333333334,271.15,0.0016769518369891,18.25773209350676,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
195,S8-3-11-1,0.3079344114331621,4.492933333333334,272.15,0.0017614009469307,17.382378172789764,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
196,S8-3-11-1,0.3079344114331621,4.492933333333334,273.15,0.0018480503226831,16.567372109764264,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
197,S8-3-11-1,0.3079344114331621,4.492933333333334,273.15,0.0019370941809066,15.805807314506191,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
198,S8-3-11-1,0.3079344114331621,4.492933333333334,274.15,0.0020285895787563,15.092918594322946,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
199,S8-3-11-1,0.3079344114331621,4.492933333333334,274.15,0.0021226922478432,14.42382305045359,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
200,S8-3-11-1,0.3079344114331621,4.492933333333334,275.15,0.0022194038779599,13.79529777230253,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
201,S8-3-11-1,0.3079344114331621,4.492933333333334,276.15,0.0023186903343867,13.204582310711576,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
202,S8-3-11-1,0.3079344114331621,4.492933333333334,277.15,0.0024199781845657,12.651906355492793,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
203,S8-3-11-1,0.3079344114331621,4.492933333333334,278.15,0.0025237546247397,12.131661720726443,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
204,S8-3-11-1,0.3079344114331621,4.492933333333334,279.15,0.0026296304030877,11.643209379352122,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
205,S8-3-11-1,0.3079344114331621,4.492933333333334,279.15,0.0027377529103025,11.18338227611563,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
206,S8-3-11-1,0.3079344114331621,4.492933333333334,280.15,0.0028479088624249,10.75081361535953,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
207,S8-3-11-1,0.3079344114331621,4.492933333333334,281.15,0.0029604150616944,10.34224483236374,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
208,S8-3-11-1,0.3079344114331621,4.492933333333334,282.15,0.003074507223256,9.958453550496506,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
209,S8-3-11-1,0.3079344114331621,4.492933333333334,283.15,0.0031905163278242,9.596358152581724,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
210,S8-3-11-1,0.3079344114331621,4.492933333333334,284.15,0.0033085008300152,9.254142267608207,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
211,S8-3-11-1,0.3079344114331621,4.492933333333334,284.15,0.0034286269132425,8.92991222089694,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
212,S8-3-11-1,0.3079344114331621,4.492933333333334,285.15,0.0035500676725967,8.624437671934757,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
213,S8-3-11-1,0.3079344114331621,4.492933333333334,286.15,0.0036734494286438,8.334764903722803,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
214,S8-3-11-1,0.3079344114331621,4.492933333333334,287.15,0.0037986577151027,8.060041117085158,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
215,S8-3-11-1,0.3079344114331621,4.492933333333334,288.15,0.003925031498883,7.80053290837895,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
216,S8-3-11-1,0.3079344114331621,4.492933333333334,289.15,0.0040536418248352,7.553044569917103,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
217,S8-3-11-1,0.3079344114331621,4.492933333333334,289.15,0.0041832703954279,7.318995541603971,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
218,S8-3-11-1,0.3079344114331621,4.492933333333334,290.15,0.0043147771761773,7.095925495876108,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
219,S8-3-11-1,0.3079344114331621,4.492933333333334,291.15,0.0044484609349804,6.88268095886865,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
220,S8-3-11-1,0.3079344114331621,4.492933333333334,292.15,0.0045837550457042,6.679531752499504,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
221,S8-3-11-1,0.3079344114331621,4.492933333333334,293.15,0.0047202720910008,6.486350105078183,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
222,S8-3-11-1,0.3079344114331621,4.492933333333334,294.15,0.004858163770106,6.302244803244357,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
223,S8-3-11-1,0.3079344114331621,4.492933333333334,294.15,0.0049973510376086,6.126713361347524,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
224,S8-3-11-1,0.3079344114331621,4.492933333333334,295.15,0.0051372734231351,5.9598418950369885,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
225,S8-3-11-1,0.3079344114331621,4.492933333333334,296.15,0.0052768066077277,5.802247391182108,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
226,S8-3-11-1,0.3079344114331621,4.492933333333334,297.15,0.0054144839457803,5.654710158910293,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
227,S8-3-11-1,0.3079344114331621,4.492933333333334,298.15,0.0055432147846197,5.523390047669171,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
228,S8-3-11-1,0.3079344114331621,4.492933333333334,299.15,0.0056417780208523,5.4268950781646215,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
229,S8-3-11-1,0.3079344114331621,4.492933333333334,299.15,0.0056421041540423,5.426581384805724,0.12,3.919348,0.3303865224696488,0.95,False,False,300-140K 0.3K-min,
230,S8-3-11-2,0.3079344114331621,4.492933333333334,182.15,4.886084232671419e-07,62662.32,0.12,3.919348,0.844272533479554,0.7445182645679196,True,True,300-150K 1K-min,
231,S8-3-11-2,0.3079344114331621,4.492933333333334,187.15,2.7830982862242016e-06,11001.17,0.12,3.919348,0.844272533479554,0.8990103207433892,False,False,300-150K 1K-min,
232,S8-3-11-2,0.3079344114331621,4.492933333333334,192.15,9.3770784512078e-06,3265.1254367523693,0.12,3.919348,0.844272533479554,0.95,False,False,300-150K 1K-min,
233,S8-3-11-2,0.3079344114331621,4.492933333333334,195.15,2.673330845469532e-05,1145.288,0.12,3.919348,0.844272533479554,0.8998516227192216,False,False,300-150K 1K-min,
234,S8-3-11-2,0.3079344114331621,4.492933333333334,199.15,5.539065089034573e-05,552.7528,0.12,3.919348,0.844272533479554,0.8999290522534305,False,False,300-150K 1K-min,
235,S8-3-11-2,0.3079344114331621,4.492933333333334,202.15,9.9774290320404e-05,306.866,0.12,3.919348,0.844272533479554,0.8999591005050585,False,False,300-150K 1K-min,
236,S8-3-11-2,0.3079344114331621,4.492933333333334,205.15,0.0001630260596734,187.8064,0.12,3.919348,0.3922017135532004,0.8999729487172436,False,False,300-150K 1K-min,
237,S8-3-11-2,0.3079344114331621,4.492933333333334,208.15,0.000245518121755,124.705,0.12,3.919348,0.3922017135532004,0.8999888098165395,False,False,300-150K 1K-min,
238,S8-3-11-2,0.3079344114331621,4.492933333333334,210.15,0.0003487130916984,87.80094037861849,0.12,3.919348,0.3922017135532004,0.95,False,False,300-150K 1K-min,
239,S8-3-11-2,0.3079344114331621,4.492933333333334,213.15,0.0004800604714173,63.77808462976002,0.12,3.919348,0.3922017135532004,0.95,False,False,300-150K 1K-min,
240,S8-3-11-2,0.3079344114331621,4.492933333333334,216.15,0.0006467742235198,47.33852441867212,0.12,3.919348,0.3922017135532004,0.95,False,False,300-150K 1K-min,
241,S8-3-11-2,0.3079344114331621,4.492933333333334,219.15,0.0008563264467606,35.75428213069926,0.12,3.919348,0.3922017135532004,0.95,False,False,300-150K 1K-min,
242,S8-3-11-2,0.3079344114331621,4.492933333333334,221.15,0.0011106863967472,27.566140598397386,0.12,3.919348,0.3922017135532004,0.95,False,False,300-150K 1K-min,
243,S8-3-11-2,0.3079344114331621,4.492933333333334,224.15,0.0014161917964082,21.6194850521754,0.12,3.919348,0.3922017135532004,0.95,False,False,300-150K 1K-min,
244,S8-3-11-2,0.3079344114331621,4.492933333333334,227.15,0.0017637698230061,17.359032326155333,0.12,3.919348,0.3922017135532004,0.95,False,False,300-150K 1K-min,
245,S8-3-11-2,0.3079344114331621,4.492933333333334,230.15,0.00215968076163,14.176788494588346,0.12,3.919348,0.3922017135532004,0.95,False,False,300-150K 1K-min,
246,S8-3-11-2,0.3079344114331621,4.492933333333334,232.15,0.0026017536075273,11.767961918023223,0.12,3.919348,0.3922017135532004,0.95,False,False,300-150K 1K-min,
247,S8-3-11-2,0.3079344114331621,4.492933333333334,235.15,0.0030883652340569,9.913768305583917,0.12,3.919348,0.3922017135532004,0.95,False,False,300-150K 1K-min,
248,S8-3-11-2,0.3079344114331621,4.492933333333334,238.15,0.0036138726280828,8.472168370168404,0.12,3.919348,0.3922017135532004,0.95,False,False,300-150K 1K-min,
249,S8-3-11-2,0.3079344114331621,4.492933333333334,241.15,0.0041752886330585,7.332987025386282,0.12,3.919348,0.3922017135532004,0.95,False,False,300-150K 1K-min,
250,S8-3-11-2,0.3079344114331621,4.492933333333334,244.15,0.0047799335712416,6.405389722917875,0.12,3.919348,0.1359151053524435,0.95,False,False,300-150K 1K-min,
251,S8-3-11-2,0.3079344114331621,4.492933333333334,246.15,0.0054133480638351,5.655896685824721,0.12,3.919348,0.1359151053524435,0.95,False,False,300-150K 1K-min,
252,S8-3-11-2,0.3079344114331621,4.492933333333334,249.15,0.0060546015133909,5.056870762798314,0.12,3.919348,0.1359151053524435,0.95,False,False,300-150K 1K-min,
253,S8-3-11-2,0.3079344114331621,4.492933333333334,252.15,0.0067084836665552,4.563972858144071,0.12,3.919348,0.1359151053524435,0.95,False,False,300-150K 1K-min,
254,S8-3-11-2,0.3079344114331621,4.492933333333334,255.15,0.0073619324017824,4.158872386012129,0.12,3.919348,0.1359151053524435,0.95,False,False,300-150K 1K-min,
255,S8-3-11-2,0.3079344114331621,4.492933333333334,258.15,0.0080120567374052,3.8214079576496567,0.12,3.919348,0.1359151053524435,0.95,False,False,300-150K 1K-min,
256,S8-3-11-2,0.3079344114331621,4.492933333333334,260.15,0.0086569628402177,3.5367296751259816,0.12,3.919348,0.1359151053524435,0.95,False,False,300-150K 1K-min,
257,S8-3-11-2,0.3079344114331621,4.492933333333334,263.15,0.009304360599189,3.2906438918682714,0.12,3.919348,0.1359151053524435,0.95,False,False,300-150K 1K-min,
258,S8-3-11-2,0.3079344114331621,4.492933333333334,266.15,0.0099265492546589,3.0843888029962634,0.12,3.919348,0.1359151053524435,0.95,False,False,300-150K 1K-min,
259,S8-3-11-2,0.3079344114331621,4.492933333333334,269.15,0.0105407145447203,2.9046738002023504,0.12,3.919348,0.1359151053524435,0.95,False,False,300-150K 1K-min,
260,S8-3-11-2,0.3079344114331621,4.492933333333334,272.15,0.0111287444872082,2.751194207815047,0.12,3.919348,0.1359151053524435,0.95,False,False,300-150K 1K-min,
261,S8-3-11-2,0.3079344114331621,4.492933333333334,274.15,0.0116949804723412,2.6179896106600062,0.12,3.919348,0.1359151053524435,0.95,False,False,300-150K 1K-min,
262,S8-3-11-2,0.3079344114331621,4.492933333333334,276.15,0.0122434608121421,2.500709386278838,0.12,3.919348,0.1359151053524435,0.95,False,False,300-150K 1K-min,
263,S8-3-11-2,0.3079344114331621,4.492933333333334,279.15,0.0127619078891648,2.399119131666504,0.12,3.919348,0.1359151053524435,0.95,False,False,300-150K 1K-min,
264,S8-3-11-2,0.3079344114331621,4.492933333333334,282.15,0.013273618754859,2.306630764293495,0.12,3.919348,0.1359151053524435,0.95,False,False,300-150K 1K-min,
265,S8-3-11-2,0.3079344114331621,4.492933333333334,285.15,0.0137520023458315,2.2263912267831785,0.12,3.919348,0.1359151053524435,0.95,False,False,300-150K 1K-min,
266,S8-3-11-2,0.3079344114331621,4.492933333333334,288.15,0.0141977066672631,2.1564987987854454,0.12,3.919348,0.1359151053524435,0.95,False,False,300-150K 1K-min,
267,S8-3-11-2,0.3079344114331621,4.492933333333334,291.15,0.0146133439864953,2.095162982665405,0.12,3.919348,0.1359151053524435,0.95,False,False,300-150K 1K-min,
268,S8-3-11-2,0.3079344114331621,4.492933333333334,294.15,0.0149752543644375,2.0445287023751426,0.12,3.919348,0.1359151053524435,0.95,False,False,300-150K 1K-min,
269,S8-3-11-2,0.3079344114331621,4.492933333333334,297.15,0.0152486534209465,2.0078715495889727,0.12,3.919348,0.1359151053524435,0.95,False,False,300-150K 1K-min,
270,S8-3-11-2,0.3079344114331621,4.492933333333334,299.15,0.0153946151653633,1.988834215378612,0.12,3.919348,0.1359151053524435,0.95,False,False,300-150K 1K-min,
271,S8-3-2-1,0.2941272648899327,4.2860000000000005,203.15,1.9514465270830478e-07,156895.6,0.12,3.919348,0.994015008811645,0.795315205956021,True,True,300-140K 1K-min,
272,S8-3-2-1,0.2941272648899327,4.2860000000000005,208.15,8.001388571617766e-07,38265.03,0.12,3.919348,0.994015008811645,0.6602398590258841,False,False,300-140K 1K-min,
273,S8-3-2-1,0.2941272648899327,4.2860000000000005,212.15,3.504495311098133e-06,8736.589624332286,0.12,3.919348,0.994015008811645,0.95,False,False,300-140K 1K-min,
274,S8-3-2-1,0.2941272648899327,4.2860000000000005,217.15,8.394185142353827e-06,3647.446042019945,0.12,3.919348,0.994015008811645,0.95,False,False,300-140K 1K-min,
275,S8-3-2-1,0.2941272648899327,4.2860000000000005,221.15,2.1016987605256144e-05,1456.79,0.12,3.919348,0.994015008811645,0.8997990780816101,False,False,300-140K 1K-min,
276,S8-3-2-1,0.2941272648899327,4.2860000000000005,224.15,4.206369834911192e-05,727.8803,0.12,3.919348,0.994015008811645,0.8999088922216786,False,False,300-140K 1K-min,
277,S8-3-2-1,0.2941272648899327,4.2860000000000005,227.15,7.176829382990067e-05,426.6137,0.12,3.919348,0.994015008811645,0.8999648298591689,False,False,300-140K 1K-min,
278,S8-3-2-1,0.2941272648899327,4.2860000000000005,231.15,0.0001059428570707,288.9986,0.12,3.919348,0.4819926156775453,0.8999530529007237,False,False,300-140K 1K-min,
279,S8-3-2-1,0.2941272648899327,4.2860000000000005,233.15,0.0001564893922115,195.6512,0.12,3.919348,0.4819926156775453,0.8999690129078377,False,False,300-140K 1K-min,
280,S8-3-2-1,0.2941272648899327,4.2860000000000005,236.15,0.0002160970091285,141.6833,0.12,3.919348,0.4819926156775453,0.8999795526243058,False,False,300-140K 1K-min,
281,S8-3-2-1,0.2941272648899327,4.2860000000000005,239.15,0.0002961644946383,103.3795,0.12,3.919348,0.4819926156775453,0.899991376446861,False,False,300-140K 1K-min,
282,S8-3-2-1,0.2941272648899327,4.2860000000000005,242.15,0.0003882347815623,78.86294280551282,0.12,3.919348,0.4819926156775453,0.95,False,False,300-140K 1K-min,
283,S8-3-2-1,0.2941272648899327,4.2860000000000005,245.15,0.000496875321644,61.61975859891408,0.12,3.919348,0.4819926156775453,0.95,False,False,300-140K 1K-min,
284,S8-3-2-1,0.2941272648899327,4.2860000000000005,247.15,0.0006273849233209,48.80151918760063,0.12,3.919348,0.4819926156775453,0.95,False,False,300-140K 1K-min,
285,S8-3-2-1,0.2941272648899327,4.2860000000000005,250.15,0.0007815098951257,39.17715893863773,0.12,3.919348,0.4819926156775453,0.95,False,False,300-140K 1K-min,
286,S8-3-2-1,0.2941272648899327,4.2860000000000005,253.15,0.0009653497650831,31.716315143893446,0.12,3.919348,0.4819926156775453,0.95,False,False,300-140K 1K-min,
287,S8-3-2-1,0.2941272648899327,4.2860000000000005,256.15,0.0011709716795675,26.146949501604333,0.12,3.919348,0.4819926156775453,0.95,False,False,300-140K 1K-min,
288,S8-3-2-1,0.2941272648899327,4.2860000000000005,258.15,0.0014093904123824,21.72381556201032,0.12,3.919348,0.4819926156775453,0.95,False,False,300-140K 1K-min,
289,S8-3-2-1,0.2941272648899327,4.2860000000000005,261.15,0.0016707025791573,18.32602508395233,0.12,3.919348,0.2638724445133263,0.95,False,False,300-140K 1K-min,
290,S8-3-2-1,0.2941272648899327,4.2860000000000005,264.15,0.0019657612551661,15.575308188111345,0.12,3.919348,0.2638724445133263,0.95,False,False,300-140K 1K-min,
291,S8-3-2-1,0.2941272648899327,4.2860000000000005,267.15,0.0022834615505556,13.408299940943229,0.12,3.919348,0.2638724445133263,0.95,False,False,300-140K 1K-min,
292,S8-3-2-1,0.2941272648899327,4.2860000000000005,270.15,0.0026331307302945,11.627731590081996,0.12,3.919348,0.2638724445133263,0.95,False,False,300-140K 1K-min,
293,S8-3-2-1,0.2941272648899327,4.2860000000000005,272.15,0.0030059693715664,10.185512089069032,0.12,3.919348,0.2638724445133263,0.95,False,False,300-140K 1K-min,
294,S8-3-2-1,0.2941272648899327,4.2860000000000005,274.15,0.003405491959286,8.99057690915229,0.12,3.919348,0.2638724445133263,0.95,False,False,300-140K 1K-min,
295,S8-3-2-1,0.2941272648899327,4.2860000000000005,277.15,0.0038338871995502,7.985977620064764,0.12,3.919348,0.2638724445133263,0.95,False,False,300-140K 1K-min,
296,S8-3-2-1,0.2941272648899327,4.2860000000000005,280.15,0.0042759947198034,7.16028418642873,0.12,3.919348,0.2638724445133263,0.95,False,False,300-140K 1K-min,
297,S8-3-2-1,0.2941272648899327,4.2860000000000005,283.15,0.0047409013443349,6.45812581821531,0.12,3.919348,0.2638724445133263,0.95,False,False,300-140K 1K-min,
298,S8-3-2-1,0.2941272648899327,4.2860000000000005,285.15,0.0052184911052984,5.867086243066476,0.12,3.919348,0.2638724445133263,0.95,False,False,300-140K 1K-min,
299,S8-3-2-1,0.2941272648899327,4.2860000000000005,288.15,0.0057081432695218,5.363799737988315,0.12,3.919348,0.2638724445133263,0.95,False,False,300-140K 1K-min,
300,S8-3-2-1,0.2941272648899327,4.2860000000000005,291.15,0.0061958904190519,4.941555660719075,0.12,3.919348,0.2638724445133263,0.95,False,False,300-140K 1K-min,
301,S8-3-2-1,0.2941272648899327,4.2860000000000005,294.15,0.0066515025252464,4.603070848616508,0.12,3.919348,0.2638724445133263,0.95,False,False,300-140K 1K-min,
302,S8-3-2-1,0.2941272648899327,4.2860000000000005,297.15,0.0070148374530589,4.364653860954397,0.12,3.919348,0.2638724445133263,0.95,False,False,300-140K 1K-min,
303,S8-3-2-1,0.2941272648899327,4.2860000000000005,299.15,0.007163016325867,4.274363756912819,0.12,3.919348,0.2638724445133263,0.95,False,False,300-140K 1K-min,
304,S8-3-2-2,0.2941272648899327,4.2860000000000005,235.15,9.246830412051611e-06,3311.117,0.12,3.919348,0.3901276580440211,0.8997044016538679,False,False,300-140K 1K-min,
305,S8-3-2-2,0.2941272648899327,4.2860000000000005,240.15,1.4751198758835996e-05,2075.583,0.12,3.919348,0.3901276580440211,0.8997784166507231,False,False,300-140K 1K-min,
306,S8-3-2-2,0.2941272648899327,4.2860000000000005,245.15,2.1207504156645168e-05,1443.703,0.12,3.919348,0.3901276580440211,0.8998211338197558,False,False,300-140K 1K-min,
307,S8-3-2-2,0.2941272648899327,4.2860000000000005,249.15,2.85260631573338e-05,1073.311,0.12,3.919348,0.3901276580440211,0.8998472342156612,False,False,300-140K 1K-min,
308,S8-3-2-2,0.2941272648899327,4.2860000000000005,253.15,3.653474595816956e-05,838.0334,0.12,3.919348,0.3901276580440211,0.8998605690295275,False,False,300-140K 1K-min,
309,S8-3-2-2,0.2941272648899327,4.2860000000000005,257.15,4.4178637141450015e-05,693.0349,0.12,3.919348,0.2131822625825297,0.8998653377402498,False,False,300-140K 1K-min,
310,S8-3-2-2,0.2941272648899327,4.2860000000000005,260.15,5.269683838539695e-05,581.009,0.12,3.919348,0.2131822625825297,0.8998675938723076,False,False,300-140K 1K-min,
311,S8-3-2-2,0.2941272648899327,4.2860000000000005,264.15,6.068319798031667e-05,504.5439,0.12,3.919348,0.2131822625825297,0.899866277359449,False,False,300-140K 1K-min,
312,S8-3-2-2,0.2941272648899327,4.2860000000000005,267.15,6.794590967215154e-05,450.6134,0.12,3.919348,0.2131822625825297,0.8998647221087532,False,False,300-140K 1K-min,
313,S8-3-2-2,0.2941272648899327,4.2860000000000005,270.15,7.91788101287895e-05,386.686,0.12,3.919348,0.2131822625825297,0.8998587721748652,False,False,300-140K 1K-min,
314,S8-3-2-2,0.2941272648899327,4.2860000000000005,273.15,8.523945090513154e-05,359.1921,0.12,3.919348,0.2131822625825297,0.8998609108059706,False,False,300-140K 1K-min,
315,S8-3-2-2,0.2941272648899327,4.2860000000000005,275.15,8.762536747030607e-05,349.4118,0.12,3.919348,0.2131822625825297,0.8998469077493338,False,False,300-140K 1K-min,
316,S8-3-2-2,0.2941272648899327,4.2860000000000005,278.15,8.861780774706561e-05,345.4987,0.12,3.919348,0.2131822625825297,0.8998283617138645,False,False,300-140K 1K-min,
317,S8-3-2-2,0.2941272648899327,4.2860000000000005,281.15,9.0200380021916e-05,339.4369,0.12,3.919348,-0.1977458047559633,0.8998007389614388,False,False,300-140K 1K-min,
