sample_id,T_K,R,N,arc_visible,semicircle_visible,rb_ohm,kk_residual,morphology_quality_flag,arc_diameter_ohm,characteristic_frequency,nyquist_peak_ratio,median_zimag_ohm
S8-3-11-1,264.15,0.3079344114331621,4.492933333333334,False,False,29.880850832105715,,no_arc_no_semicircle,1021.55817,4.734848,0.9408382490837492,23.46782
S8-3-11-1,265.15,0.3079344114331621,4.492933333333334,False,False,26.6013218699151,,no_arc_no_semicircle,1029.93606,4.734848,0.925911847382059,23.30163
S8-3-11-1,266.15,0.3079344114331621,4.492933333333334,False,False,25.111262914949343,,no_arc_no_semicircle,1037.9451700000002,4.734848,0.9117998978693632,23.16418
S8-3-11-1,267.15,0.3079344114331621,4.492933333333334,False,False,23.71967210756217,,no_arc_no_semicircle,1046.77929,4.734848,0.8970736323986686,23.00172
S8-3-11-1,268.15,0.3079344114331621,4.492933333333334,False,False,22.442386603021586,,no_arc_no_semicircle,1055.09633,4.734848,0.8839798542375741,22.84286
S8-3-11-1,269.15,0.3079344114331621,4.492933333333334,False,False,20.19572697434849,,no_arc_no_semicircle,1071.47957,4.734848,0.8578934454158554,22.54312
S8-3-11-1,269.15,0.3079344114331621,4.492933333333334,False,False,21.27246456253881,,no_arc_no_semicircle,1071.47957,4.734848,0.8578934454158554,22.54312
S8-3-11-1,270.15,0.3079344114331621,4.492933333333334,False,False,19.191606264278715,,no_arc_no_semicircle,1079.32215,4.734848,0.8454695384505907,22.39898
S8-3-11-1,271.15,0.3079344114331621,4.492933333333334,False,False,18.25773209350676,,no_arc_no_semicircle,1088.28585,4.734848,0.8326271999217846,22.25842
S8-3-11-1,272.15,0.3079344114331621,4.492933333333334,False,False,17.382378172789764,,no_arc_no_semicircle,1096.74713,4.734848,0.8200279493779019,22.11885
S8-3-11-1,273.15,0.3079344114331621,4.492933333333334,False,False,16.567372109764264,,no_arc_no_semicircle,1104.84416,4.734848,0.8083763596125624,21.98284
S8-3-11-1,273.15,0.3079344114331621,4.492933333333334,False,False,15.805807314506191,,no_arc_no_semicircle,1104.84416,4.734848,0.8083763596125624,21.98284
S8-3-11-1,274.15,0.3079344114331621,4.492933333333334,False,False,15.092918594322946,,no_arc_no_semicircle,1121.80326,4.734848,0.7849073285809485,21.71777
S8-3-11-1,274.15,0.3079344114331621,4.492933333333334,False,False,14.42382305045359,,no_arc_no_semicircle,1121.80326,4.734848,0.7849073285809485,21.71777
S8-3-11-1,275.15,0.3079344114331621,4.492933333333334,False,False,13.79529777230253,,no_arc_no_semicircle,1138.70065,4.734848,0.7622259634259445,21.46204
S8-3-11-1,276.15,0.3079344114331621,4.492933333333334,False,False,13.204582310711576,,no_arc_no_semicircle,1146.7258,4.734848,0.7517600109808285,21.33313
S8-3-11-1,277.15,0.3079344114331621,4.492933333333334,False,False,12.651906355492793,,no_arc_no_semicircle,1155.30851,4.734848,0.7408272271793439,21.20975
S8-3-11-1,278.15,0.3079344114331621,4.492933333333334,False,False,12.131661720726443,,no_arc_no_semicircle,1163.59525,4.734848,0.7300853110220237,21.0892
S8-3-11-1,279.15,0.3079344114331621,4.492933333333334,False,False,11.643209379352122,,no_arc_no_semicircle,1171.91918,4.734848,0.7197867518475115,20.96994
S8-3-11-1,279.15,0.3079344114331621,4.492933333333334,False,False,11.18338227611563,,no_arc_no_semicircle,1171.91918,4.734848,0.7197867518475115,20.96994
S8-3-11-1,280.15,0.3079344114331621,4.492933333333334,False,False,10.75081361535953,,no_arc_no_semicircle,1189.20988,4.734848,0.6992103025581988,20.73606
S8-3-11-1,281.15,0.3079344114331621,4.492933333333334,False,False,10.34224483236374,,no_arc_no_semicircle,1197.07551,4.734848,0.6901677405462913,20.62211
S8-3-11-1,282.15,0.3079344114331621,4.492933333333334,False,False,9.958453550496506,,no_arc_no_semicircle,1205.3315300000002,4.734848,0.6803954593305953,20.51006
S8-3-11-1,283.15,0.3079344114331621,4.492933333333334,False,False,9.596358152581724,,no_arc_no_semicircle,1213.42656,4.734848,0.6706447071671147,20.39957
S8-3-11-1,284.15,0.3079344114331621,4.492933333333334,False,False,9.254142267608207,,no_arc_no_semicircle,1221.748494,4.734848,0.6614245108289852,20.28944
S8-3-11-1,284.15,0.3079344114331621,4.492933333333334,False,False,8.92991222089694,,no_arc_no_semicircle,1221.748494,4.734848,0.6614245108289852,20.28944
S8-3-11-1,285.15,0.3079344114331621,4.492933333333334,False,False,8.624437671934757,,no_arc_no_semicircle,1237.395847,4.734848,0.6440129906141502,20.0741
S8-3-11-1,286.15,0.3079344114331621,4.492933333333334,False,False,8.334764903722803,,no_arc_no_semicircle,1244.473464,4.734848,0.6356646588970575,19.96778
S8-3-11-1,287.15,0.3079344114331621,4.492933333333334,False,False,8.060041117085158,,no_arc_no_semicircle,1251.451774,4.734848,0.62764280359716,19.86215
S8-3-11-1,288.15,0.3079344114331621,4.492933333333334,False,False,7.80053290837895,,no_arc_no_semicircle,1257.988696,4.734848,0.6198032641145446,19.75661
S8-3-11-1,289.15,0.3079344114331621,4.492933333333334,False,False,7.553044569917103,,no_arc_no_semicircle,1264.3302299999998,4.734848,0.6120590029710826,19.65247
S8-3-11-1,289.15,0.3079344114331621,4.492933333333334,False,False,7.318995541603971,,no_arc_no_semicircle,1264.3302299999998,4.734848,0.6120590029710826,19.65247
S8-3-11-1,290.15,0.3079344114331621,4.492933333333334,False,False,7.095925495876108,,no_arc_no_semicircle,1274.9315150000002,4.734848,0.5981760518328699,19.44489
S8-3-11-1,291.15,0.3079344114331621,4.492933333333334,False,False,6.88268095886865,,no_arc_no_semicircle,1279.076894,4.734848,0.5919707435509342,19.34022
S8-3-11-1,292.15,0.3079344114331621,4.492933333333334,False,False,6.679531752499504,,no_arc_no_semicircle,1282.193349,4.734848,0.5856117570611414,19.23563
S8-3-11-1,293.15,0.3079344114331621,4.492933333333334,False,False,6.486350105078183,,no_arc_no_semicircle,1285.16359,4.734848,0.5800568159575695,19.12996
S8-3-11-1,294.15,0.3079344114331621,4.492933333333334,False,False,6.302244803244357,,no_arc_no_semicircle,1287.066592,4.734848,0.5745186026862544,19.02291
S8-3-11-1,294.15,0.3079344114331621,4.492933333333334,False,False,6.126713361347524,,no_arc_no_semicircle,1287.066592,4.734848,0.5745186026862544,19.02291
S8-3-11-1,295.15,0.3079344114331621,4.492933333333334,False,False,5.9598418950369885,,no_arc_no_semicircle,1285.622384,4.734848,0.5664560675539696,18.80691
S8-3-11-1,296.15,0.3079344114331621,4.492933333333334,False,False,5.802247391182108,,no_arc_no_semicircle,1282.928137,4.734848,0.5630218709592457,18.69687
S8-3-11-1,297.15,0.3079344114331621,4.492933333333334,False,False,5.654710158910293,,no_arc_no_semicircle,1278.1538369999998,4.734848,0.560417595491676,18.58344
S8-3-11-1,298.15,0.3079344114331621,4.492933333333334,False,False,5.523390047669171,,no_arc_no_semicircle,1271.559772,4.734848,0.5592201134843698,18.46627
S8-3-11-1,299.15,0.3079344114331621,4.492933333333334,False,False,5.4268950781646215,,no_arc_no_semicircle,1261.171251,4.734848,0.559272976957512,18.35453
S8-3-11-1,299.15,0.3079344114331621,4.492933333333334,False,False,5.426581384805724,,no_arc_no_semicircle,1261.171251,4.734848,0.559272976957512,18.35453
S8-3-11-2,187.15,0.3079344114331621,4.492933333333334,False,False,11001.17,,no_arc_no_semicircle,11732.835000000005,4.734848,0.1656752183082775,440.1798
S8-3-11-2,192.15,0.3079344114331621,4.492933333333334,False,False,3265.1254367523693,,no_arc_no_semicircle,3594.398,4.734848,0.4826449380396938,148.7089
S8-3-11-2,195.15,0.3079344114331621,4.492933333333334,False,False,1145.288,,no_arc_no_semicircle,1697.813,4.734848,0.9220656220679186,51.09824
S8-3-11-2,199.15,0.3079344114331621,4.492933333333334,False,False,552.7528,,no_arc_no_semicircle,1287.397,4.734848,1.1247222107865709,30.94133
S8-3-11-2,202.15,0.3079344114331621,4.492933333333334,False,False,306.866,,no_arc_no_semicircle,1173.0509,4.734848,1.1550385409533372,29.28326
S8-3-11-2,205.15,0.3079344114331621,4.492933333333334,False,False,187.8064,,no_arc_no_semicircle,1127.6502,4.734848,1.137264020349572,27.95419
S8-3-11-2,208.15,0.3079344114331621,4.492933333333334,False,False,124.705,,no_arc_no_semicircle,1102.2782,4.734848,1.1099466541205287,26.93247
S8-3-11-2,210.15,0.3079344114331621,4.492933333333334,False,False,87.80094037861849,,no_arc_no_semicircle,1069.14861,4.734848,1.0949329111506765,26.03231
S8-3-11-2,213.15,0.3079344114331621,4.492933333333334,False,False,63.77808462976002,,no_arc_no_semicircle,1024.67322,4.734848,1.0930665290540131,25.20169
S8-3-11-2,216.15,0.3079344114331621,4.492933333333334,False,False,47.33852441867212,,no_arc_no_semicircle,970.91873,4.734848,1.1036814584882908,24.43863
S8-3-11-2,219.15,0.3079344114331621,4.492933333333334,False,False,35.75428213069926,,no_arc_no_semicircle,910.37819,4.734848,1.1258991167176344,23.71926
S8-3-11-2,221.15,0.3079344114331621,4.492933333333334,False,False,27.566140598397386,,no_arc_no_semicircle,851.48648,4.734848,1.1496142604636526,23.05083
S8-3-11-2,224.15,0.3079344114331621,4.492933333333334,False,False,21.6194850521754,,no_arc_no_semicircle,795.75818,4.734848,1.176171007126812,22.4394
S8-3-11-2,227.15,0.3079344114331621,4.492933333333334,False,False,17.359032326155333,,no_arc_no_semicircle,746.4290400000001,4.734848,1.2019129105695012,21.85557
S8-3-11-2,230.15,0.3079344114331621,4.492933333333334,False,False,14.176788494588346,,no_arc_no_semicircle,705.12424,4.734848,1.220844712415501,21.30952
S8-3-11-2,232.15,0.3079344114331621,4.492933333333334,False,False,11.767961918023223,,no_arc_no_semicircle,671.29102,4.734848,1.2330952974761955,20.79698
S8-3-11-2,235.15,0.3079344114331621,4.492933333333334,False,False,9.913768305583917,,no_arc_no_semicircle,644.66891,4.734848,1.2362696380068938,20.31948
S8-3-11-2,238.15,0.3079344114331621,4.492933333333334,False,False,8.472168370168404,,no_arc_no_semicircle,623.950183,4.734848,1.2333742676376436,19.87333
S8-3-11-2,241.15,0.3079344114331621,4.492933333333334,False,False,7.332987025386282,,no_arc_no_semicircle,607.75009,4.734848,1.2258772351642084,19.45216
S8-3-11-2,244.15,0.3079344114331621,4.492933333333334,False,False,6.405389722917875,,no_arc_no_semicircle,595.991292,4.734848,1.2119779427918198,19.04825
S8-3-11-2,246.15,0.3079344114331621,4.492933333333334,False,False,5.655896685824721,,no_arc_no_semicircle,586.406445,4.734848,1.193096027449014,18.66593
S8-3-11-2,249.15,0.3079344114331621,4.492933333333334,False,False,5.056870762798314,,no_arc_no_semicircle,581.378826,4.734848,1.1703028551645238,18.30568
S8-3-11-2,252.15,0.3079344114331621,4.492933333333334,False,False,4.563972858144071,,no_arc_no_semicircle,580.497193,4.734848,1.1403293727899193,17.96033
S8-3-11-2,255.15,0.3079344114331621,4.492933333333334,False,False,4.158872386012129,,no_arc_no_semicircle,584.342938,4.734848,1.1045864646010302,17.62909
S8-3-11-2,258.15,0.3079344114331621,4.492933333333334,False,False,3.8214079576496567,,no_arc_no_semicircle,593.694408,4.734848,1.0617256816068898,17.31175
S8-3-11-2,260.15,0.3079344114331621,4.492933333333334,False,False,3.5367296751259816,,no_arc_no_semicircle,608.202985,4.734848,1.0123511643074212,17.0046
S8-3-11-2,263.15,0.3079344114331621,4.492933333333334,False,False,3.2906438918682714,,no_arc_no_semicircle,628.3864020000001,4.734848,0.9586978618292872,16.69905
S8-3-11-2,266.15,0.3079344114331621,4.492933333333334,False,False,3.0843888029962634,,no_arc_no_semicircle,654.3900649999999,4.734848,0.9016444954738106,16.4096
S8-3-11-2,269.15,0.3079344114331621,4.492933333333334,False,False,2.9046738002023504,,no_arc_no_semicircle,686.160204,4.734848,0.8427289962738777,16.12317
S8-3-11-2,272.15,0.3079344114331621,4.492933333333334,False,False,2.751194207815047,,no_arc_no_semicircle,722.8139219999999,4.734848,0.7842300525030552,15.84523
S8-3-11-2,274.15,0.3079344114331621,4.492933333333334,False,False,2.6179896106600062,,no_arc_no_semicircle,762.865857,4.734848,0.7285090752200215,15.5768
S8-3-11-2,276.15,0.3079344114331621,4.492933333333334,False,False,2.500709386278838,,no_arc_no_semicircle,805.170951,4.734848,0.6778264905386525,15.31099
S8-3-11-2,279.15,0.3079344114331621,4.492933333333334,False,False,2.399119131666504,,no_arc_no_semicircle,848.733747,4.734848,0.6311795682609983,15.05444
S8-3-11-2,282.15,0.3079344114331621,4.492933333333334,False,False,2.306630764293495,,no_arc_no_semicircle,891.687378,4.734848,0.5899735860116654,14.79794
S8-3-11-2,285.15,0.3079344114331621,4.492933333333334,False,False,2.2263912267831785,,no_arc_no_semicircle,930.389747,4.734848,0.5553757462032731,14.54714
S8-3-11-2,288.15,0.3079344114331621,4.492933333333334,False,False,2.1564987987854454,,no_arc_no_semicircle,963.676454,4.734848,0.5265930260033099,14.30994
S8-3-11-2,291.15,0.3079344114331621,4.492933333333334,False,False,2.095162982665405,,no_arc_no_semicircle,989.260401,4.734848,0.5031991571650906,14.08644
S8-3-11-2,294.15,0.3079344114331621,4.492933333333334,False,False,2.0445287023751426,,no_arc_no_semicircle,1006.116251,4.734848,0.4856207217748234,13.87767
S8-3-11-2,297.15,0.3079344114331621,4.492933333333334,False,False,2.0078715495889727,,no_arc_no_semicircle,1012.396122,4.734848,0.4754879928313272,13.70621
S8-3-11-2,299.15,0.3079344114331621,4.492933333333334,False,False,1.988834215378612,,no_arc_no_semicircle,1008.574849,4.734848,0.472408766163868,13.58728
S8-3-2-1,212.15,0.2941272648899327,4.2860000000000005,False,False,8736.589624332286,,no_arc_no_semicircle,8967.67,4.734848,0.2514598552355293,400.4007
S8-3-2-1,217.15,0.2941272648899327,4.2860000000000005,False,False,3647.446042019945,,no_arc_no_semicircle,3870.844,4.734848,0.5209750121678889,173.8246
S8-3-2-1,221.15,0.2941272648899327,4.2860000000000005,False,False,1456.79,,no_arc_no_semicircle,2160.848,4.734848,0.8490453747787902,78.08132
S8-3-2-1,224.15,0.2941272648899327,4.2860000000000005,False,False,727.8803,,no_arc_no_semicircle,1692.0926999999997,4.734848,1.0032635918824069,38.46488
S8-3-2-1,227.15,0.2941272648899327,4.2860000000000005,False,False,426.6137,,no_arc_no_semicircle,1491.4632,4.734848,1.0721491485676609,36.17472
S8-3-2-1,231.15,0.2941272648899327,4.2860000000000005,False,False,288.9986,,no_arc_no_semicircle,1359.9023,4.734848,1.1127858229227194,34.62517
S8-3-2-1,233.15,0.2941272648899327,4.2860000000000005,False,False,195.6512,,no_arc_no_semicircle,1248.5694,4.734848,1.1468765773051932,33.15558
S8-3-2-1,236.15,0.2941272648899327,4.2860000000000005,False,False,141.6833,,no_arc_no_semicircle,1179.6046,4.734848,1.1586518058678297,32.0321
S8-3-2-1,239.15,0.2941272648899327,4.2860000000000005,False,False,103.3795,,no_arc_no_semicircle,1126.175,4.734848,1.1616196417075488,31.02565
S8-3-2-1,242.15,0.2941272648899327,4.2860000000000005,False,False,78.86294280551282,,no_arc_no_semicircle,1086.01392,4.734848,1.1564418990135954,30.12518
S8-3-2-1,245.15,0.2941272648899327,4.2860000000000005,False,False,61.61975859891408,,no_arc_no_semicircle,1055.3699800000002,4.734848,1.1468688923670152,29.31056
S8-3-2-1,247.15,0.2941272648899327,4.2860000000000005,False,False,48.80151918760063,,no_arc_no_semicircle,1031.84923,4.734848,1.133227574342425,28.56298
S8-3-2-1,250.15,0.2941272648899327,4.2860000000000005,False,False,39.17715893863773,,no_arc_no_semicircle,1013.4778300000002,4.734848,1.118163581338527,27.87868
S8-3-2-1,253.15,0.2941272648899327,4.2860000000000005,False,False,31.716315143893446,,no_arc_no_semicircle,999.25025,4.734848,1.1005211157064996,27.24825
S8-3-2-1,256.15,0.2941272648899327,4.2860000000000005,False,False,26.146949501604333,,no_arc_no_semicircle,987.84313,4.734848,1.0834625129194335,26.66312
S8-3-2-1,258.15,0.2941272648899327,4.2860000000000005,False,False,21.72381556201032,,no_arc_no_semicircle,976.37893,4.734848,1.067382721992986,26.14514
S8-3-2-1,261.15,0.2941272648899327,4.2860000000000005,False,False,18.32602508395233,,no_arc_no_semicircle,969.85975,4.734848,1.048370138053465,25.64749
S8-3-2-1,264.15,0.2941272648899327,4.2860000000000005,False,False,15.575308188111345,,no_arc_no_semicircle,965.70072,4.734848,1.0284190323478262,25.18147
S8-3-2-1,267.15,0.2941272648899327,4.2860000000000005,False,False,13.408299940943229,,no_arc_no_semicircle,962.81242,4.734848,1.0085962538788178,24.7428
S8-3-2-1,270.15,0.2941272648899327,4.2860000000000005,False,False,11.627731590081996,,no_arc_no_semicircle,963.15842,4.734848,0.9861524130163332,24.33045
S8-3-2-1,272.15,0.2941272648899327,4.2860000000000005,False,False,10.185512089069032,,no_arc_no_semicircle,965.332,4.734848,0.9645096194884236,23.94059
S8-3-2-1,274.15,0.2941272648899327,4.2860000000000005,False,False,8.99057690915229,,no_arc_no_semicircle,969.818633,4.734848,0.9412148508390218,23.57375
S8-3-2-1,277.15,0.2941272648899327,4.2860000000000005,False,False,7.985977620064764,,no_arc_no_semicircle,975.276711,4.734848,0.9172086136280138,23.22341
S8-3-2-1,280.15,0.2941272648899327,4.2860000000000005,False,False,7.16028418642873,,no_arc_no_semicircle,982.793902,4.734848,0.8935345429117234,22.88883
S8-3-2-1,283.15,0.2941272648899327,4.2860000000000005,False,False,6.45812581821531,,no_arc_no_semicircle,992.490032,4.734848,0.8681242856049148,22.56813
S8-3-2-1,285.15,0.2941272648899327,4.2860000000000005,False,False,5.867086243066476,,no_arc_no_semicircle,1004.28101,4.734848,0.8430415307763305,22.26014
S8-3-2-1,288.15,0.2941272648899327,4.2860000000000005,False,False,5.363799737988315,,no_arc_no_semicircle,1016.536257,4.734848,0.8177990644951477,21.95837
S8-3-2-1,291.15,0.2941272648899327,4.2860000000000005,False,False,4.941555660719075,,no_arc_no_semicircle,1028.424787,4.734848,0.7945966592110146,21.6546
S8-3-2-1,294.15,0.2941272648899327,4.2860000000000005,False,False,4.603070848616508,,no_arc_no_semicircle,1043.170237,4.734848,0.7694978935638472,21.35993
S8-3-2-1,297.15,0.2941272648899327,4.2860000000000005,False,False,4.364653860954397,,no_arc_no_semicircle,1057.764184,4.734848,0.7456672403269795,21.09342
S8-3-2-1,299.15,0.2941272648899327,4.2860000000000005,False,False,4.274363756912819,,no_arc_no_semicircle,1073.772698,4.734848,0.7241424571962802,20.90786
S8-3-2-2,235.15,0.2941272648899327,4.2860000000000005,False,False,3311.117,,no_arc_no_semicircle,143211.054,4.734848,0.4927746010444138,6301.26
S8-3-2-2,240.15,0.2941272648899327,4.2860000000000005,False,False,2075.583,,no_arc_no_semicircle,119035.652,4.734848,0.4763687941155646,5209.57
S8-3-2-2,245.15,0.2941272648899327,4.2860000000000005,False,False,1443.703,,no_arc_no_semicircle,101781.103,4.734848,0.4659022019048074,4453.137
S8-3-2-2,249.15,0.2941272648899327,4.2860000000000005,False,False,1073.311,,no_arc_no_semicircle,88266.718,4.734848,0.4566881029835051,3899.287
S8-3-2-2,253.15,0.2941272648899327,4.2860000000000005,False,False,838.0334,,no_arc_no_semicircle,77426.1966,4.734848,0.4489083995635657,3480.844
S8-3-2-2,257.15,0.2941272648899327,4.2860000000000005,False,False,693.0349,,no_arc_no_semicircle,68492.3451,4.734848,0.4423459286693338,3146.769
S8-3-2-2,260.15,0.2941272648899327,4.2860000000000005,False,False,581.009,,no_arc_no_semicircle,61374.323,4.734848,0.4368703179015107,2878.454
S8-3-2-2,264.15,0.2941272648899327,4.2860000000000005,False,False,504.5439,,no_arc_no_semicircle,55316.999,4.734848,0.4315378713874193,2659.347
S8-3-2-2,267.15,0.2941272648899327,4.2860000000000005,False,False,450.6134,,no_arc_no_semicircle,50621.3198,4.734848,0.4271534224202507,2480.856
S8-3-2-2,270.15,0.2941272648899327,4.2860000000000005,False,False,386.686,,no_arc_no_semicircle,46899.0007,4.734848,0.4237815241978067,2334.091
S8-3-2-2,273.15,0.2941272648899327,4.2860000000000005,False,False,359.1921,,no_arc_no_semicircle,43671.1354,4.734848,0.4196206448985524,2205.807
S8-3-2-2,275.15,0.2941272648899327,4.2860000000000005,False,False,349.4118,,no_arc_no_semicircle,40659.3243,4.734848,0.416653013586849,2092.657
S8-3-2-2,278.15,0.2941272648899327,4.2860000000000005,False,False,345.4987,,no_arc_no_semicircle,37986.7112,4.734848,0.4148574462534677,1998.993
S8-3-2-3,197.15,0.2941272648899327,4.2860000000000005,False,False,6041.760331775125,,no_arc_no_semicircle,16019.986,4.734848,0.1363094199957478,165.9099
S8-3-2-3,206.15,0.2941272648899327,4.2860000000000005,False,False,396.4249,,no_arc_no_semicircle,1535.1826,4.734848,1.068157625027797,33.80883
S8-3-2-3,215.15,0.2941272648899327,4.2860000000000005,False,False,116.9421,,no_arc_no_semicircle,1002.7942,4.734848,1.4404092085893585,29.88807
S8-3-2-3,223.15,0.2941272648899327,4.2860000000000005,False,False,54.628455096022,,no_arc_no_semicircle,949.49143,4.734848,1.3679354641463153,27.28638
S8-3-2-3,231.15,0.2941272648899327,4.2860000000000005,False,False,29.873396437838814,,no_arc_no_semicircle,1017.48531,4.734848,1.1516755951985185,25.26982
S8-3-2-3,240.15,0.2941272648899327,4.2860000000000005,False,False,19.105858591502983,,no_arc_no_semicircle,1091.99332,4.734848,0.9668877827933958,23.69189
S8-3-2-3,248.15,0.2941272648899327,4.2860000000000005,False,False,13.24911848581504,,no_arc_no_semicircle,1112.92919,4.734848,0.8448271538281776,22.42583
S8-3-2-3,256.15,0.2941272648899327,4.2860000000000005,False,False,9.127304749845331,,no_arc_no_semicircle,1178.431429,4.734848,0.6995438849586211,21.16551
S8-3-2-3,265.15,0.2941272648899327,4.2860000000000005,False,False,7.739894556345558,,no_arc_no_semicircle,1352.343324,4.734848,0.5288242174218768,20.47326
S8-3-2-3,273.15,0.2941272648899327,4.2860000000000005,False,False,6.313137408021618,,no_arc_no_semicircle,1394.338813,4.734848,0.437106386423168,21.2454
S8-3-2-3,281.15,0.2941272648899327,4.2860000000000005,False,False,5.372152927816294,,no_arc_no_semicircle,1207.369846,4.734848,0.4082560962020246,21.50699
S8-3-2-3,290.15,0.2941272648899327,4.2860000000000005,False,False,4.894062674222648,,no_arc_no_semicircle,968.711219,4.734848,0.4001794264344115,22.47746
S8-3-2-3,299.15,0.2941272648899327,4.2860000000000005,True,True,4.818175831711126,,ok,830.536232,4.734848,0.4149975482345959,23.32531
S8-3-2-4,207.15,0.2941272648899327,4.2860000000000005,False,False,5117.292,,no_arc_no_semicircle,16415.624,4.734848,0.132348426109175,171.1787
S8-3-2-4,217.15,0.2941272648899327,4.2860000000000005,False,False,392.4877,,no_arc_no_semicircle,1786.5097999999998,4.734848,0.815197879127223,33.08225
S8-3-2-4,225.15,0.2941272648899327,4.2860000000000005,False,False,104.7313,,no_arc_no_semicircle,1155.3614,4.734848,1.080915460738085,28.64987
S8-3-2-4,233.15,0.2941272648899327,4.2860000000000005,False,False,52.33259011204832,,no_arc_no_semicircle,1046.63958,4.734848,1.064336779619971,25.78251
S8-3-2-4,242.15,0.2941272648899327,4.2860000000000005,False,False,26.744575515434587,,no_arc_no_semicircle,1017.62982,4.734848,0.9916317114213488,23.62245
S8-3-2-4,250.15,0.2941272648899327,4.2860000000000005,False,False,15.26858946445896,,no_arc_no_semicircle,996.59081,4.734848,0.9205832431868392,22.00943
S8-3-2-4,258.15,0.2941272648899327,4.2860000000000005,False,False,9.818363734783944,,no_arc_no_semicircle,1000.86439,4.734848,0.8378718519498922,20.81222
S8-3-2-4,267.15,0.2941272648899327,4.2860000000000005,False,False,6.870080718335702,,no_arc_no_semicircle,1063.803112,4.734848,0.7212981343487547,19.83368
S8-3-2-4,274.15,0.2941272648899327,4.2860000000000005,False,False,5.140708814086604,,no_arc_no_semicircle,1193.666524,4.734848,0.588084432197748,18.97727
S8-3-2-4,283.15,0.2941272648899327,4.2860000000000005,False,False,4.115169835588612,,no_arc_no_semicircle,1322.519397,4.734848,0.4835163109520726,18.24237
S8-3-2-4,291.15,0.2941272648899327,4.2860000000000005,False,False,3.513559868415526,,no_arc_no_semicircle,1338.494791,4.734848,0.4326405331524369,17.62252
S8-3-2-4,299.15,0.2941272648899327,4.2860000000000005,False,False,3.295304083719917,,no_arc_no_semicircle,1244.41214,4.734848,0.4247566244411596,17.20401
S8-3-2-5,198.15,0.2941272648899327,4.2860000000000005,False,False,24199.12,,no_arc_no_semicircle,68497.466,4.734848,0.0347501614147302,846.122
S8-3-2-5,208.15,0.2941272648899327,4.2860000000000005,False,False,1087.728,,no_arc_no_semicircle,3204.8929,4.734848,0.5264537857099686,35.79497
S8-3-2-5,217.15,0.2941272648899327,4.2860000000000005,False,False,207.9456,,no_arc_no_semicircle,1338.7430000000002,4.734848,1.060602371030137,29.92171
S8-3-2-5,225.15,0.2941272648899327,4.2860000000000005,False,False,76.15664091521381,,no_arc_no_semicircle,1120.44992,4.734848,1.121853799587936,27.08941
S8-3-2-5,233.15,0.2941272648899327,4.2860000000000005,False,False,36.62127929018191,,no_arc_no_semicircle,1084.44704,4.734848,1.0377602210984862,25.02902
S8-3-2-5,242.15,0.2941272648899327,4.2860000000000005,False,False,19.64708691599765,,no_arc_no_semicircle,1055.53957,4.734848,0.9612742419500192,23.43335
S8-3-2-5,250.15,0.2941272648899327,4.2860000000000005,False,False,11.99049718862964,,no_arc_no_semicircle,989.86882,4.734848,0.9274913821409174,22.14283
S8-3-2-5,258.15,0.2941272648899327,4.2860000000000005,False,False,8.053570349724735,,no_arc_no_semicircle,921.677936,4.734848,0.9037035253494438,21.09745
S8-3-2-5,267.15,0.2941272648899327,4.2860000000000005,False,False,5.857581080155362,,no_arc_no_semicircle,904.123291,4.734848,0.8388765199944387,20.20279
S8-3-2-5,274.15,0.2941272648899327,4.2860000000000005,False,False,4.5576382245011535,,no_arc_no_semicircle,958.395819,4.734848,0.7236498597454747,19.41475
S8-3-2-5,283.15,0.2941272648899327,4.2860000000000005,False,False,3.786895615444843,,no_arc_no_semicircle,1053.974194,4.734848,0.6082995235080674,18.75899
S8-3-2-5,291.15,0.2941272648899327,4.2860000000000005,False,False,3.353616353917195,,no_arc_no_semicircle,1127.114827,4.734848,0.5312252005358453,18.23905
S8-3-2-5,299.15,0.2941272648899327,4.2860000000000005,False,False,3.229188706024222,,no_arc_no_semicircle,1151.975055,4.734848,0.4946640098903874,17.94555
S8-3-20-1-1,193.15,0.4079387858179356,4.591600000000001,False,False,9123.604,,no_arc_no_semicircle,10338.646,4.734848,0.2021329485505161,470.8972
S8-3-20-1-1,198.15,0.4079387858179356,4.591600000000001,False,False,2760.515,,no_arc_no_semicircle,3512.922,4.734848,0.532037432086451,155.9478
S8-3-20-1-1,202.15,0.4079387858179356,4.591600000000001,False,False,1018.539,,no_arc_no_semicircle,1719.9085,4.734848,0.9790840617393304,55.05674
S8-3-20-1-1,205.15,0.4079387858179356,4.591600000000001,False,False,507.7787,,no_arc_no_semicircle,1300.317,4.734848,1.198631564456974,33.3944
S8-3-20-1-1,208.15,0.4079387858179356,4.591600000000001,False,False,296.7384,,no_arc_no_semicircle,1132.7154,4.734848,1.2937203820129917,31.70733
S8-3-20-1-1,211.15,0.4079387858179356,4.591600000000001,False,False,181.4657,,no_arc_no_semicircle,1037.5270999999998,4.734848,1.332571457651563,30.26649
S8-3-20-1-1,213.15,0.4079387858179356,4.591600000000001,False,False,117.3081,,no_arc_no_semicircle,996.381,4.734848,1.322028420855073,29.14113
S8-3-20-1-1,216.15,0.4079387858179356,4.591600000000001,False,False,80.62453019055464,,no_arc_no_semicircle,984.28201,4.734848,1.2784019084124056,28.138
