sample_id,scan_dir,excel_id,R,N,L_cm,S_cm2,T,T_C,sigma,R2,rb_ohm,Ea,sigma0,ln_sigma0,T_break,T_arc,data_valid,R_high_freq_ohm,R_low_freq_ohm,delta_R_ohm,R_ratio,arc_diameter_ohm,median_zimag_ohm,arc_visible,semicircle_visible,semicircle_quality,characteristic_frequency,peak_neg_zimag_ohm,nyquist_peak_ratio,nyquist_rising_ratio,nyquist_falling_ratio,inv_T_1000,ln_sigma
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,210.14999999999998,-63.0,2.2862476719958166e-07,0.7824315804919488,133919.6,0.956682959116511,2.389656744161619e+16,37.71251122184387,262.7054960647117,208.14999999999998,True,2468.102,138711.8,136243.69799999997,56.20181013588579,136243.69799999997,6656.558,True,True,0.9570276026027029,9515.62,50183.3,0.36833483483397533,1.0,0.7916666666666666,4.758505829169641,-15.291183748499074
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,211.14999999999998,-62.0,3.6180587525357673e-07,0.7488638824258486,84623.66,0.956682959116511,2.389656744161619e+16,37.71251122184387,262.7054960647117,208.14999999999998,True,3398.034,87921.34,84523.306,25.87417901056905,84523.306,5087.174,True,True,0.9580804573198622,15046.87,30370.1,0.3593103658297511,1.0,0.76,4.735969689793986,-14.832158025163013
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,213.14999999999998,-60.0,5.51513486298167e-07,0.7084060734269844,55515.12,0.956682959116511,2.389656744161619e+16,37.71251122184387,262.7054960647117,208.14999999999998,True,4126.223,57809.54,53683.317,14.010280103620188,53683.317,2909.941,True,True,0.9372169237729231,751.7689,21220.13,0.39528351051780203,0.47619047619047616,0.5882352941176471,4.691531785127845,-14.410599544702041
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,215.14999999999998,-58.0,8.54071064598189e-07,0.6440800206386441,35848.7,0.956682959116511,2.389656744161619e+16,37.71251122184387,262.7054960647117,208.14999999999998,True,4936.229,37614.35,32678.121,7.6200577404330305,32678.121,2425.188,False,False,0.9144389335196679,18984.38,9960.59,0.3048091412599886,0.42857142857142855,0.7307692307692307,4.6479200557750415,-13.973251432804709
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,216.14999999999998,-57.0,1.4335328548916234e-06,0.8978979545622373,21357.96,0.956682959116511,2.389656744161619e+16,37.71251122184387,262.7054960647117,208.14999999999998,True,5442.474,24989.25,19546.775999999998,4.591524001768313,19546.775999999998,1261.481,False,False,0.8186757422298183,18984.38,5248.185,0.2684936380301284,0.2857142857142857,0.6923076923076923,4.626416840157298,-13.45536863253326
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,218.14999999999998,-55.0,1.9894965572907935e-06,0.8986388488637623,15389.49,0.956682959116511,2.389656744161619e+16,37.71251122184387,262.7054960647117,208.14999999999998,True,5717.938,18421.08,12703.142000000002,3.2216298952524496,12703.142000000002,924.8079,False,False,0.7241922588915404,18984.38,2810.052,0.22120920950108244,0.14285714285714285,0.5769230769230769,4.584001833600734,-13.127628937520335
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,219.14999999999998,-54.0,2.780398932780096e-06,0.95,11011.850498319352,0.956682959116511,2.389656744161619e+16,37.71251122184387,262.7054960647117,208.14999999999998,True,5600.727,13656.78,8056.053000000001,2.4383941584726414,8056.053000000001,617.7512,False,False,0.661325483117857,4.734848,2108.498,0.26172841712933115,0.4883720930232558,0.0,4.56308464522017,-12.792916139556977
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,221.14999999999998,-52.0,3.8760936482696265e-06,0.8990512907845792,7899.019,0.956682959116511,2.389656744161619e+16,37.71251122184387,262.7054960647117,208.14999999999998,True,4963.603,10266.92,5303.317,2.068441009484441,5303.317,384.6419,False,False,0.6555700800084174,4.734848,2019.651,0.38082788564213677,0.5581395348837209,0.0,4.52181777074384,-12.460682703167352
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,222.14999999999998,-51.0,5.269412242728275e-06,0.95,5810.389463400335,0.956682959116511,2.389656744161619e+16,37.71251122184387,262.7054960647117,208.14999999999998,True,4227.647,7882.648,3655.001,1.8645473474961367,3655.001,255.676,False,False,0.6379112618573839,4.734848,1945.152,0.5321891840795665,0.5116279069767442,0.0,4.501462975467027,-12.153591730524878
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,223.14999999999998,-50.0,7.031606483663895e-06,0.8995610472130761,4354.245,0.956682959116511,2.389656744161619e+16,37.71251122184387,262.7054960647117,208.14999999999998,True,3423.257,6259.7,2836.4429999999998,1.8285802088478895,2836.4429999999998,281.4409,False,False,0.6231748237728263,4.734848,1867.802,0.6585015105186318,0.5348837209302325,0.0,4.481290611696169,-11.865095359945911
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,225.14999999999998,-48.0,9.356124508229368e-06,0.8996953770269503,3272.438,0.956682959116511,2.389656744161619e+16,37.71251122184387,262.7054960647117,208.14999999999998,True,2741.349,5032.207,2290.858,1.835668132733191,2290.858,195.6029,False,False,0.6082170595762229,4.734848,1802.243,0.7867109179180897,0.5581395348837209,0.0,4.4414834554741285,-11.579479401482518
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,226.14999999999998,-47.0,1.2188503264733305e-05,0.899738288714304,2511.985,0.956682959116511,2.389656744161619e+16,37.71251122184387,262.7054960647117,208.14999999999998,True,2161.129,4051.191,1890.062,1.8745715780964487,1890.062,139.5974,False,False,0.5931851089188256,4.734848,1730.458,0.9155562092672089,0.5813953488372093,0.0,4.421843908910016,-11.31501740587074
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,227.14999999999998,-46.0,1.5823346775628013e-05,0.8997744365717776,1934.947,0.956682959116511,2.389656744161619e+16,37.71251122184387,262.7054960647117,208.14999999999998,True,1775.747,3443.087,1667.34,1.9389513258363944,1667.34,110.1049,False,False,0.5825176028884331,4.734848,1678.998,1.0069919752420018,0.6046511627906976,0.0,4.402377283733216,-11.054024064545944
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,229.14999999999998,-44.0,1.9290886357511686e-05,0.899824562352328,1587.14,0.956682959116511,2.389656744161619e+16,37.71251122184387,262.7054960647117,208.14999999999998,True,1462.748,3018.876,1556.1280000000002,2.06383874734404,1556.1280000000002,87.21356,False,False,0.577532792932201,4.734848,1633.497,1.0497189177239912,0.6046511627906976,0.0,4.3639537420903345,-10.855877783034783
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,230.14999999999998,-43.0,2.3816064697478634e-05,0.8998281575513907,1285.575,0.956682959116511,2.389656744161619e+16,37.71251122184387,262.7054960647117,208.14999999999998,True,1211.389,2667.273,1455.8840000000002,2.2018302956358364,1455.8840000000002,68.74986,False,False,0.5725835986933026,4.734848,1590.03,1.0921405826288348,0.6511627906976745,0.0,4.344992396263307,-10.645150217699289
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,231.14999999999998,-42.0,2.9008084857885063e-05,0.8998493029243223,1055.476,0.956682959116511,2.389656744161619e+16,37.71251122184387,262.7054960647117,208.14999999999998,True,1014.094,2400.066,1385.9719999999998,2.3667095949685133,1385.9719999999998,54.45223,False,False,0.5692713489161397,4.734848,1553.025,1.1205312950045163,0.6744186046511628,0.0,4.3261951113995245,-10.447935978629078
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,232.14999999999998,-41.0,3.529650707514544e-05,0.8998795510005657,867.4325,0.956682959116511,2.389656744161619e+16,37.71251122184387,262.7054960647117,208.14999999999998,True,837.4961,2152.173,1314.6769,2.5697707726638965,1314.6769,43.03312,False,False,0.5657246633501104,4.734848,1513.103,1.1509314569990536,0.6511627906976745,0.0,4.307559767391773,-10.251726548633462
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,233.14999999999998,-40.0,4.20685243098913e-05,0.8999186702003977,727.7968,0.5537340621763314,44717673.6962918,17.615879366144377,262.7054960647117,208.14999999999998,True,705.7582,1966.097,1260.3388,2.7857940580782485,1260.3388,34.22907,False,False,0.5632687099690973,4.734848,1477.095,1.171982485979166,0.7209302325581395,0.0,4.2890842805061125,-10.076210737994142
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,234.14999999999998,-39.0,4.890358650587844e-05,0.8999229777018039,626.0755,0.5537340621763314,44717673.6962918,17.615879366144377,262.7054960647117,208.14999999999998,True,611.8936,1831.127,1219.2334,2.992557856463934,1219.2334,33.58048,False,False,0.5611825266597849,4.734848,1450.722,1.189864057201844,0.7441860465116279,0.0,4.270766602605168,-9.925659820494468
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,235.14999999999998,-38.0,5.653589718188008e-05,0.8999270702287555,541.5557,0.5537340621763314,44717673.6962918,17.615879366144377,262.7054960647117,208.14999999999998,True,531.377,1711.808,1180.431,3.2214567058792536,1180.431,32.97722,False,False,0.5593712381325127,4.734848,1422.879,1.2053893874356052,0.7209302325581395,0.0,4.25260472039124,-9.780634773208334
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,236.14999999999998,-37.0,6.645104164546631e-05,0.8999378284429315,460.7503,0.5537340621763314,44717673.6962918,17.615879366144377,262.7054960647117,208.14999999999998,True,459.5418,1600.851,1141.3092000000001,3.4835808189809936,1141.3092000000001,32.36924,False,False,0.5574329083360292,4.734848,1394.684,1.2220036428340355,0.7674418604651163,0.0,4.2345966546686435,-9.619045097300097
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,237.14999999999998,-36.0,7.531201088370686e-05,0.8999786703190903,406.5399,0.5537340621763314,44717673.6962918,17.615879366144377,262.7054960647117,208.14999999999998,True,403.0864,1512.767,1109.6806000000001,3.752959663238452,1109.6806000000001,31.86604,False,False,0.555828304709181,4.734848,1371.296,1.2357573882070199,0.7906976744186046,0.0,4.2167404596247104,-9.493870928790589
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,238.14999999999998,-35.0,8.53457790680643e-05,0.8999648427401418,358.7446,0.5537340621763314,44717673.6962918,17.615879366144377,262.7054960647117,208.14999999999998,True,354.7283,1436.143,1081.4147,4.048571822434241,1081.4147,31.37982,False,False,0.5547322317701064,4.734848,1346.526,1.2451522991133734,0.7441860465116279,0.0,4.199034222128911,-9.368799564333795
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,239.14999999999998,-34.0,9.610812185341293e-05,0.8999504591909919,318.5718,0.5537340621763314,44717673.6962918,17.615879366144377,262.7054960647117,208.14999999999998,True,312.614,1366.581,1053.9669999999999,4.371464489754138,1053.9669999999999,31.075,False,False,0.553556721099111,4.734848,1322.969,1.2552281048647624,0.7674418604651163,0.0,4.181476061049551,-9.250036730955513
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,240.14999999999998,-33.0,0.00010854833009454345,0.8999530172680296,282.0618,0.5537340621763314,44717673.6962918,17.615879366144377,262.7054960647117,208.14999999999998,True,276.1852,1310.055,1033.8698,4.743393201373571,1033.8698,30.65377,False,False,0.552998188617819,4.734848,1302.692,1.2600155261329802,0.813953488372093,0.0,4.16406412658755,-9.128315045502722
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,241.14999999999998,-32.0,0.00012297181231897973,0.8999571346584316,248.9785,0.5537340621763314,44717673.6962918,17.615879366144377,262.7054960647117,208.14999999999998,True,244.0892,1258.424,1014.3348,5.155590661118968,1014.3348,30.23097,False,False,0.5526435420205111,4.734848,1281.161,1.263055354109904,0.8604651162790697,0.0,4.146796599626788,-9.003555396993264
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,242.14999999999998,-31.0,0.0001382654592305463,0.8999667298053696,221.4388,0.5537340621763314,44717673.6962918,17.615879366144377,262.7054960647117,208.14999999999998,True,218.1702,1209.541,991.3707999999999,5.544024802654074,991.3707999999999,29.79347,False,False,0.5519591256873817,4.734848,1257.972,1.2689217798224426,0.8372093023255814,0.0,4.129671691100558,-8.886335102977535
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,243.14999999999998,-30.0,0.00015276953730785438,0.8999683047927747,200.4152,0.5537340621763314,44717673.6962918,17.615879366144377,262.7054960647117,208.14999999999998,True,197.7334,1175.774,978.0405999999999,5.946258952711075,978.0405999999999,29.45919,False,False,0.5519677165412834,4.734848,1240.985,1.268848143931856,0.7906976744186046,0.0,4.112687641373638,-8.786580064275824
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,244.14999999999998,-29.0,0.00016825153414265089,0.8999735849513352,181.9736,0.5537340621763314,44717673.6962918,17.615879366144377,262.7054960647117,208.14999999999998,True,179.6092,1146.071,966.4617999999999,6.380914786102271,966.4617999999999,29.14384,False,False,0.5522164214526294,4.734848,1224.233,1.266716387548891,0.8372093023255814,0.0,4.095842719639566,-8.690050471248313
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,245.14999999999998,-28.0,0.00020394141652003254,0.899980786588285,150.1281,0.5537340621763314,44717673.6962918,17.615879366144377,262.7054960647117,208.14999999999998,True,149.2967,1098.257,948.9603000000001,7.356204122395205,948.9603000000001,28.53159,False,False,0.5533379636640228,4.734848,1192.941,1.2571031685940905,0.8837209302325582,0.0,4.079135223332654,-8.497677779283793
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,245.14999999999998,-28.0,0.0001853454060880007,0.8999757168303387,165.1907,0.5537340621763314,44717673.6962918,17.615879366144377,262.7054960647117,208.14999999999998,True,149.2967,1098.257,948.9603000000001,7.356204122395205,948.9603000000001,28.53159,False,False,0.5533379636640228,4.734848,1192.941,1.2571031685940905,0.8837209302325582,0.0,4.079135223332654,-8.593289413740775
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,246.14999999999998,-27.0,0.00022307193838439542,0.899983840769716,137.2532,0.5537340621763314,44717673.6962918,17.615879366144377,262.7054960647117,208.14999999999998,True,136.4826,1079.251,942.7683999999999,7.9076087354725075,942.7683999999999,28.24677,False,False,0.5541487849331113,4.734848,1178.605,1.2501532720019028,0.9534883720930233,0.0,4.062563477554337,-8.408016244874302
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,247.14999999999998,-26.0,0.000243986371382907,0.899987397271119,125.4879,0.5537340621763314,44717673.6962918,17.615879366144377,262.7054960647117,208.14999999999998,True,125.1174,1062.969,937.8516000000001,8.495772770214215,937.8516000000001,27.96123,False,False,0.5552405305914072,4.734848,1163.682,1.2407954520736528,0.9767441860465116,0.0,4.046125834513454,-8.318398189219106
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,248.14999999999998,-25.0,0.000269416360798192,0.8999974153804995,113.6432,0.5537340621763314,44717673.6962918,17.615879366144377,262.7054960647117,208.14999999999998,True,114.7762,1049.201,934.4248,9.141276675826521,934.4248,27.695,False,False,0.5563915648072126,4.734848,1150.211,1.230929444509605,1.0,0.0,4.029820672980053,-8.219252565326494
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,249.14999999999998,-24.0,0.0002901072443985445,0.95,105.5379966016964,0.5537340621763314,44717673.6962918,17.615879366144377,262.7054960647117,208.14999999999998,True,105.5016,1037.586,932.0844,9.834789235423917,932.0844,27.43109,False,False,0.5576695415136227,4.734848,1137.12,1.2199753584546622,0.9767441860465116,0.0,4.013646397752359,-8.145259895075137
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,250.14999999999998,-23.0,0.00034088843897342724,0.95,89.81629727797181,0.5537340621763314,44717673.6962918,17.615879366144377,262.7054960647117,208.14999999999998,True,89.58307,1021.039,931.45593,11.39767815503532,931.45593,26.92292,False,False,0.5605932077394866,4.734848,1113.011,1.194915362232971,1.0,0.0,3.9976014391365187,-7.983955292644451
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,250.14999999999998,-23.0,0.00031475485863106234,0.95,97.27359732149199,0.5537340621763314,44717673.6962918,17.615879366144377,262.7054960647117,208.14999999999998,True,89.58307,1021.039,931.45593,11.39767815503532,931.45593,26.92292,False,False,0.5605932077394866,4.734848,1113.011,1.194915362232971,1.0,0.0,3.9976014391365187,-8.063716448682191
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,251.14999999999998,-22.0,0.0003689482121466366,0.95,82.98546073803006,0.5537340621763314,44717673.6962918,17.615879366144377,262.7054960647117,208.14999999999998,True,82.76128,1015.419,932.6577199999999,12.269251998035797,932.6577199999999,26.6789,False,False,0.5621503395693761,4.734848,1101.999,1.181568517976776,1.0,0.0,3.981684252438782,-7.9048542702593165
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,252.14999999999998,-21.0,0.00039882606762101227,0.95,76.76864643299965,0.5537340621763314,44717673.6962918,17.615879366144377,262.7054960647117,208.14999999999998,True,76.56466,1011.271,934.70634,13.208064921858204,934.70634,26.44116,False,False,0.5637957421650385,4.734848,1091.237,1.167465067156813,1.0,0.0,3.9658933174697606,-7.826985156864825
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,253.14999999999998,-20.0,0.0004300821835834309,0.95,71.18950410444448,0.5537340621763314,44717673.6962918,17.615879366144377,262.7054960647117,208.14999999999998,True,70.91924,1008.635,937.71576,14.222304130726725,937.71576,26.21039,False,False,0.5655911111770872,4.734848,1080.32,1.152076189910681,1.0,0.0,3.950227138060439,-7.751534242926018
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,254.14999999999998,-19.0,0.00046353676483354666,0.95,66.05158359867227,0.5537340621763314,44717673.6962918,17.615879366144377,262.7054960647117,208.14999999999998,True,65.80637,1006.735,940.92863,15.298442992676849,940.92863,25.98241,False,False,0.5674000740452901,4.734848,1069.432,1.1365707938975125,1.0,0.0,3.9346842415896126,-7.676624856074804
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,255.14999999999998,-18.0,0.0005364242544698763,0.95,57.07672074544582,0.5537340621763314,44717673.6962918,17.615879366144377,262.7054960647117,208.14999999999998,True,56.87493,1006.651,949.77607,17.69938002561058,949.77607,25.54283,False,False,0.5709113085992997,4.734848,1050.903,1.1064744977202878,1.0,0.0,3.919263178522438,-7.530585190446508
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,255.14999999999998,-18.0,0.0004988905218945562,0.95,61.370853984538655,0.5537340621763314,44717673.6962918,17.615879366144377,262.7054960647117,208.14999999999998,True,56.87493,1006.651,949.77607,17.69938002561058,949.77607,25.54283,False,False,0.5709113085992997,4.734848,1050.903,1.1064744977202878,1.0,0.0,3.919263178522438,-7.603123881284248
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,256.15,-17.0,0.0005754034007145865,0.95,53.21021275758502,0.5537340621763314,44717673.6962918,17.615879366144377,262.7054960647117,208.14999999999998,True,52.99415,1008.013,955.01885,19.021212718762357,955.01885,25.33291,False,False,0.5728531902799616,4.734848,1040.808,1.0898297976003288,1.0,0.0,3.9039625219597895,-7.46043919668948
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,257.15,-16.0,0.000616406098157451,0.95,49.670724324405356,0.5537340621763314,44717673.6962918,17.615879366144377,262.7054960647117,208.14999999999998,True,49.47739,1009.986,960.50861,20.413081611620985,960.50861,25.12809,False,False,0.5746284880604385,4.734848,1032.175,1.074612959481955,1.0,0.0,3.888780867198134,-7.391604561385143
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,258.15,-15.0,0.0006597111311199179,0.95,46.410217941124415,0.5537340621763314,44717673.6962918,17.615879366144377,262.7054960647117,208.14999999999998,True,46.23857,1012.676,966.4374300000001,21.901109831035,966.4374300000001,24.92723,False,False,0.5764707923202024,4.734848,1023.285,1.058821780112551,1.0,0.0,3.873716831299632,-7.323708498875041
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,259.15,-14.0,0.0007525359777630674,0.95,40.685546310319836,0.5537340621763314,44717673.6962918,17.615879366144377,262.7054960647117,208.14999999999998,True,40.51567,1017.712,977.19633,25.118972486447834,977.19633,24.53802,False,False,0.57976936698756,4.734848,1007.048,1.0305482829637713,1.0,0.0,3.858769052672198,-7.192061751503331
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,259.15,-14.0,0.0007050347597713398,0.95,43.426706200118495,0.5537340621763314,44717673.6962918,17.615879366144377,262.7054960647117,208.14999999999998,True,40.51567,1017.712,977.19633,25.118972486447834,977.19633,24.53802,False,False,0.57976936698756,4.734848,1007.048,1.0305482829637713,1.0,0.0,3.858769052672198,-7.2572634517272405
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,260.15,-13.0,0.0008023918539646111,0.95,38.15758749566201,0.5537340621763314,44717673.6962918,17.615879366144377,262.7054960647117,208.14999999999998,True,38.01595,1022.109,984.0930500000001,26.88632008406998,984.0930500000001,24.35018,False,False,0.5815188936317218,4.734848,999.398,1.0155523402995266,1.0,0.0,3.8439361906592353,-7.127913473456053
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,261.15,-12.0,0.0008543837857081421,0.95,35.83557867742587,0.5537340621763314,44717673.6962918,17.615879366144377,262.7054960647117,208.14999999999998,True,35.69027,1027.058,991.3677299999999,28.776974788927067,991.3677299999999,24.16562,False,False,0.5833869647945874,4.734848,990.912,0.9995403017606788,1.0,0.0,3.8292169251388093,-7.065130067339936
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,262.15,-11.0,0.0009086629445173333,0.95,33.69493337237882,0.5537340621763314,44717673.6962918,17.615879366144377,262.7054960647117,208.14999999999998,True,33.55768,1031.634,998.07632,30.742113280775072,998.07632,23.98639,False,False,0.5851025240234135,4.734848,982.941,0.9848355083707416,1.0,0.0,3.814609956131986,-7.0035363306601575
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,263.15,-10.0,0.0009655037602817581,0.95,31.71125647871759,0.3303865224696488,2320.2018631822434,7.749409470867552,262.7054960647117,208.14999999999998,True,31.5825,1037.349,1005.7665,32.84568985989076,1005.7665,23.80869,False,False,0.5868190081892766,4.734848,975.717,0.9701227869490573,1.0,0.0,3.800114003420103,-6.9428605614562064
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,264.15,-9.0,0.0010864079960470196,0.95,28.182172337523905,0.3303865224696488,2320.2018631822434,7.749409470867552,262.7054960647117,208.14999999999998,True,28.06583,1049.624,1021.55817,37.39864454391693,1021.55817,23.46782,False,False,0.5902355376068958,4.734848,961.121,0.9408382490837492,1.0,0.0,3.7857278061707365,-6.824878441055283
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,264.15,-9.0,0.0010246474421191534,0.95,29.880850832105715,0.3303865224696488,2320.2018631822434,7.749409470867552,262.7054960647117,208.14999999999998,True,28.06583,1049.624,1021.55817,37.39864454391693,1021.55817,23.46782,False,False,0.5902355376068958,4.734848,961.121,0.9408382490837492,1.0,0.0,3.7857278061707365,-6.883406684467341
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,265.15,-8.0,0.0011509705240658709,0.95,26.6013218699151,0.3303865224696488,2320.2018631822434,7.749409470867552,262.7054960647117,208.14999999999998,True,26.48694,1056.423,1029.93606,39.88467523994844,1029.93606,23.30163,False,False,0.5919769511387598,4.734848,953.63,0.925911847382059,1.0,0.0,3.7714501225721295,-6.767149758548699
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,266.15,-7.0,0.0012192671263552362,0.95,25.111262914949343,0.3303865224696488,2320.2018631822434,7.749409470867552,262.7054960647117,208.14999999999998,True,25.00283,1062.948,1037.9451700000002,42.51310751622917,1037.9451700000002,23.16418,False,False,0.5936233452485742,4.734848,946.3983,0.9117998978693633,1.0,0.0,3.7572797294758598,-6.709505316841446
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,267.15,-6.0,0.0012907993514674194,0.95,23.719672107562175,0.3303865224696488,2320.2018631822434,7.749409470867552,262.7054960647117,208.14999999999998,True,23.59871,1070.378,1046.77929,45.35747928594402,1046.77929,23.00172,False,False,0.5953414095534886,4.734848,939.0381,0.8970736323986686,1.0,0.0,3.7432154220475393,-6.652493600213446
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,268.15,-5.0,0.0013642638777704174,0.95,22.442386603021586,0.3303865224696488,2320.2018631822434,7.749409470867552,262.7054960647117,208.14999999999998,True,22.34767,1077.444,1055.0963299999999,48.21281144745738,1055.0963299999999,22.84286,False,False,0.5968690170056163,4.734848,932.6839,0.8839798542375741,1.0,0.0,3.729256013425322,-6.597140279495637
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,269.15,-4.0,0.0015160304658678324,0.95,20.195726974348492,0.3303865224696488,2320.2018631822434,7.749409470867552,262.7054960647117,208.14999999999998,True,20.10843,1091.588,1071.47957,54.28509336631453,1071.47957,22.54312,False,False,0.5999124313681501,4.734848,919.2153,0.8578934454158554,1.0,0.0,3.7154003343860302,-6.491659895744997
S8-3-11-1,300-140K 0.3K-min,S8-3-11,0.30793441143316214,4.492933333333334,0.12,3.919348,269.15,-4.0,0.0014392943179408922,0.95,21.27246456253881,0.3303865224696488,2320.2018631822434,7.749409470867552,262.7054960647117,208.14999999999998,True,20.10843,1091.588,1071.47957,54.28509336631453,1071.47957,22.54312,False,False,0.5999124313681501,4.734848,919.2153,0.8578934454158554,1.0,0.0,3.7154003343860302,-6.5436023424968885
